textId,label_type,start_pos,end_pos
68,解剖部位,80,81
69,解剖部位,299,303
69,解剖部位,367,371
69,解剖部位,264,267
69,解剖部位,272,275
69,解剖部位,315,318
71,疾病和诊断,220,224
71,影像检查,206,210
71,影像检查,195,198
71,解剖部位,99,102
71,解剖部位,255,256
71,解剖部位,20,21
71,解剖部位,76,77
71,解剖部位,93,94
72,解剖部位,54,57
72,解剖部位,72,75
72,解剖部位,85,86
73,影像检查,80,85
73,药物,345,348
73,疾病和诊断,260,264
73,疾病和诊断,520,524
73,手术,307,312
73,药物,323,331
73,疾病和诊断,299,305
73,疾病和诊断,158,164
73,疾病和诊断,525,529
73,疾病和诊断,136,139
73,疾病和诊断,292,297
73,解剖部位,176,180
73,解剖部位,479,483
73,疾病和诊断,233,245
73,影像检查,200,204
73,药物,332,338
73,药物,339,344
73,疾病和诊断,141,152
73,药物,353,356
73,疾病和诊断,283,290
73,手术,415,419
73,手术,555,559
73,药物,317,322
73,疾病和诊断,226,231
73,疾病和诊断,126,133
73,疾病和诊断,116,124
73,疾病和诊断,100,106
73,药物,349,352
74,解剖部位,152,154
74,解剖部位,8,11
74,解剖部位,146,149
74,解剖部位,161,164
74,解剖部位,196,199
74,解剖部位,238,241
74,解剖部位,277,280
74,影像检查,136,142
74,手术,209,227
75,药物,156,160
75,药物,161,165
75,药物,207,211
75,解剖部位,98,99
75,解剖部位,17,18
75,解剖部位,179,180
75,解剖部位,213,214
76,疾病和诊断,243,247
76,疾病和诊断,23,28
76,解剖部位,424,425
76,解剖部位,428,429
77,解剖部位,79,80
77,解剖部位,129,130
77,解剖部位,82,83
77,解剖部位,107,108
78,疾病和诊断,130,132
80,疾病和诊断,49,56
80,手术,112,126
80,疾病和诊断,5,14
81,药物,333,337
81,药物,160,163
81,药物,274,277
81,药物,316,319
81,药物,300,304
81,药物,291,295
81,药物,278,282
81,药物,154,158
81,疾病和诊断,57,64
81,疾病和诊断,447,453
81,解剖部位,366,367
81,解剖部位,399,400
82,疾病和诊断,212,216
82,疾病和诊断,69,72
82,手术,95,104
82,解剖部位,14,15
82,解剖部位,184,185
83,药物,319,326
83,解剖部位,57,58
83,解剖部位,269,270
84,解剖部位,179,181
84,药物,207,210
85,药物,153,157
85,药物,158,162
85,解剖部位,45,46
86,解剖部位,198,206
86,解剖部位,201,206
86,解剖部位,257,258
86,解剖部位,251,252
87,影像检查,176,180
87,疾病和诊断,164,172
87,解剖部位,39,40
87,解剖部位,35,36
87,解剖部位,85,86
88,解剖部位,18,19
89,实验室检验,258,261
89,影像检查,266,268
89,药物,320,324
89,手术,209,213
89,实验室检验,296,298
90,影像检查,120,126
90,解剖部位,127,131
90,解剖部位,251,252
90,解剖部位,244,245
91,疾病和诊断,112,119
91,疾病和诊断,121,127
91,解剖部位,13,14
91,解剖部位,191,192
91,解剖部位,71,72
91,解剖部位,85,86
92,解剖部位,247,248
92,解剖部位,55,56
93,解剖部位,156,157
94,解剖部位,189,191
94,解剖部位,196,197
94,解剖部位,199,200
95,药物,270,273
95,解剖部位,223,228
95,药物,282,285
95,解剖部位,31,32
95,解剖部位,324,325
95,解剖部位,34,35
95,解剖部位,327,328
96,疾病和诊断,100,108
96,解剖部位,36,37
96,解剖部位,34,35
97,手术,59,78
97,手术,124,133
98,解剖部位,133,134
98,解剖部位,81,82
99,疾病和诊断,334,338
100,解剖部位,501,502
100,解剖部位,504,505
101,药物,158,160
101,解剖部位,115,119
101,药物,143,146
101,药物,147,149
101,疾病和诊断,236,242
101,疾病和诊断,9,13
101,解剖部位,180,181
101,手术,29,49
102,疾病和诊断,160,164
102,疾病和诊断,167,179
102,疾病和诊断,272,281
102,解剖部位,103,107
102,解剖部位,49,51
102,解剖部位,262,264
102,解剖部位,10,11
102,解剖部位,12,13
103,解剖部位,10,12
103,解剖部位,105,107
103,解剖部位,164,166
103,解剖部位,140,141
103,解剖部位,143,144
103,解剖部位,77,78
103,解剖部位,157,158
104,疾病和诊断,249,256
104,影像检查,52,58
105,药物,191,194
105,药物,211,214
105,解剖部位,322,323
105,解剖部位,325,326
105,解剖部位,315,316
106,解剖部位,9,12
106,解剖部位,102,103
106,解剖部位,350,351
107,药物,74,78
107,解剖部位,191,192
107,解剖部位,189,190
108,影像检查,19,24
108,疾病和诊断,35,38
108,疾病和诊断,57,60
108,解剖部位,15,16
109,手术,28,39
109,疾病和诊断,373,380
109,疾病和诊断,9,14
109,解剖部位,179,180
109,解剖部位,261,262
109,解剖部位,325,326
109,解剖部位,345,346
109,解剖部位,264,265
109,解剖部位,328,329
110,疾病和诊断,178,182
110,解剖部位,14,15
110,解剖部位,146,147
110,解剖部位,12,13
110,解剖部位,149,150
111,疾病和诊断,219,223
111,解剖部位,163,164
111,解剖部位,160,161
112,疾病和诊断,136,141
112,疾病和诊断,180,185
112,疾病和诊断,349,354
112,手术,309,316
112,影像检查,97,101
112,解剖部位,16,19
112,疾病和诊断,103,107
112,疾病和诊断,229,234
112,解剖部位,18,19
112,解剖部位,58,59
113,药物,225,227
113,药物,221,224
114,解剖部位,192,195
114,解剖部位,240,241
114,解剖部位,244,245
115,疾病和诊断,240,245
115,解剖部位,90,91
115,解剖部位,109,110
116,疾病和诊断,202,205
116,解剖部位,15,17
116,解剖部位,75,77
116,疾病和诊断,208,213
116,解剖部位,54,55
116,解剖部位,119,120
116,解剖部位,37,38
117,药物,497,499
117,药物,109,111
117,药物,147,149
117,药物,288,290
117,药物,409,412
117,药物,118,122
117,药物,154,158
117,药物,201,205
117,药物,291,295
117,手术,182,199
118,解剖部位,11,12
118,解剖部位,22,23
118,解剖部位,78,79
119,药物,120,123
119,药物,49,53
119,疾病和诊断,100,103
119,疾病和诊断,145,148
119,解剖部位,36,37
120,解剖部位,18,22
120,解剖部位,64,68
120,解剖部位,268,272
120,解剖部位,182,184
120,疾病和诊断,502,506
120,解剖部位,449,450
120,解剖部位,452,453
120,解剖部位,175,177
120,解剖部位,179,180
120,手术,157,168
120,解剖部位,392,393
121,解剖部位,91,97
121,解剖部位,152,155
122,解剖部位,236,239
122,解剖部位,51,52
122,解剖部位,24,25
122,解剖部位,36,37
123,解剖部位,208,210
123,疾病和诊断,42,47
123,疾病和诊断,259,265
123,解剖部位,10,11
123,解剖部位,216,217
123,解剖部位,214,215
124,解剖部位,188,193
124,影像检查,346,356
124,疾病和诊断,466,471
124,解剖部位,244,245
126,解剖部位,161,162
126,解剖部位,215,216
126,解剖部位,29,30
126,解剖部位,164,165
126,解剖部位,184,185
126,解剖部位,245,246
127,疾病和诊断,27,34
127,解剖部位,239,240
127,解剖部位,242,243
128,疾病和诊断,246,250
128,影像检查,229,233
128,解剖部位,15,16
128,解剖部位,60,61
128,解剖部位,91,92
128,解剖部位,167,168
128,解剖部位,31,32
128,解剖部位,114,115
128,解剖部位,52,53
128,解剖部位,131,132
130,疾病和诊断,261,270
130,疾病和诊断,117,122
130,解剖部位,11,12
130,手术,57,65
130,解剖部位,163,164
131,解剖部位,12,13
131,解剖部位,77,78
132,解剖部位,213,218
132,解剖部位,244,247
132,疾病和诊断,363,367
132,解剖部位,310,311
132,解剖部位,363,364
134,药物,200,204
134,药物,243,247
134,药物,205,209
134,疾病和诊断,133,140
134,解剖部位,117,118
135,药物,143,145
135,药物,153,156
136,手术,140,146
136,解剖部位,57,59
136,解剖部位,193,199
136,实验室检验,293,296
136,实验室检验,524,527
136,实验室检验,538,541
137,解剖部位,9,10
137,解剖部位,207,208
138,疾病和诊断,222,228
138,疾病和诊断,87,92
139,疾病和诊断,424,428
139,药物,280,283
139,药物,89,93
139,药物,284,287
139,解剖部位,381,384
139,解剖部位,429,431
139,药物,279,283
139,解剖部位,340,341
139,解剖部位,72,73
139,手术,170,182
140,解剖部位,30,31
140,解剖部位,91,92
140,解剖部位,87,88
140,解剖部位,132,133
140,解剖部位,201,202
140,解剖部位,214,215
141,药物,287,290
141,药物,291,295
141,解剖部位,406,407
141,解剖部位,402,403
141,解剖部位,305,306
141,解剖部位,378,379
142,解剖部位,133,138
142,疾病和诊断,91,105
142,疾病和诊断,26,29
142,疾病和诊断,199,204
143,手术,157,167
144,解剖部位,67,68
144,解剖部位,46,47
145,疾病和诊断,19,24
146,解剖部位,17,18
146,解剖部位,149,150
146,解剖部位,162,163
146,解剖部位,61,62
147,解剖部位,11,12
148,药物,180,184
148,疾病和诊断,221,226
148,解剖部位,63,64
148,解剖部位,54,55
149,疾病和诊断,97,104
149,解剖部位,24,25
149,解剖部位,172,173
150,药物,155,158
150,药物,167,170
150,药物,159,162
150,药物,182,185
150,解剖部位,90,91
150,解剖部位,93,94
151,解剖部位,142,144
152,解剖部位,69,70
153,疾病和诊断,7,11
153,疾病和诊断,33,37
153,解剖部位,57,58
153,解剖部位,116,117
153,解剖部位,123,124
154,解剖部位,154,155
154,解剖部位,157,158
154,手术,114,121
155,解剖部位,183,186
155,疾病和诊断,16,20
155,疾病和诊断,247,251
156,疾病和诊断,76,80
156,疾病和诊断,192,200
156,解剖部位,21,22
156,解剖部位,107,108
156,解剖部位,236,237
156,解剖部位,18,19
156,解剖部位,110,111
156,解剖部位,233,234
157,解剖部位,46,47
158,药物,154,157
159,药物,283,286
159,影像检查,512,516
159,药物,294,297
160,解剖部位,18,19
160,解剖部位,38,39
160,解剖部位,22,23
160,解剖部位,42,43
161,解剖部位,83,84
161,解剖部位,192,193
162,药物,277,281
162,药物,264,268
162,药物,399,403
162,药物,292,295
162,解剖部位,312,313
162,解剖部位,435,436
162,解剖部位,315,316
162,解剖部位,438,439
163,药物,86,90
163,药物,159,163
164,手术,96,102
165,解剖部位,95,107
165,解剖部位,214,217
165,疾病和诊断,297,301
165,疾病和诊断,12,15
165,解剖部位,155,156
165,解剖部位,216,217
165,解剖部位,158,159
165,解剖部位,63,64
165,解剖部位,75,76
165,解剖部位,69,70
165,解剖部位,275,276
166,影像检查,323,327
166,解剖部位,14,16
166,疾病和诊断,228,236
167,疾病和诊断,140,145
167,解剖部位,6,7
167,解剖部位,113,114
168,疾病和诊断,80,87
168,解剖部位,156,157
168,解剖部位,154,155
168,解剖部位,149,150
169,解剖部位,168,169
170,解剖部位,136,139
171,药物,177,181
171,解剖部位,251,252
171,解剖部位,255,256
171,手术,59,69
172,疾病和诊断,153,157
172,解剖部位,67,68
172,解剖部位,70,71
173,解剖部位,229,230
173,手术,150,161
174,解剖部位,17,18
174,解剖部位,32,33
175,影像检查,233,239
175,解剖部位,355,356
175,解剖部位,358,359
176,药物,114,118
176,药物,101,105
176,药物,129,132
176,疾病和诊断,239,244
176,解剖部位,267,268
176,解剖部位,269,270
177,药物,286,288
177,解剖部位,154,159
177,药物,202,206
177,药物,276,280
177,疾病和诊断,323,326
177,手术,27,36
178,疾病和诊断,202,205
178,解剖部位,22,23
178,解剖部位,131,132
179,解剖部位,163,164
179,解剖部位,166,167
180,解剖部位,165,166
180,解剖部位,167,168
181,解剖部位,91,96
181,解剖部位,132,133
181,解剖部位,135,136
181,手术,35,53
182,疾病和诊断,202,207
182,解剖部位,103,104
182,解剖部位,106,107
183,疾病和诊断,6,11
183,疾病和诊断,127,133
183,解剖部位,78,79
183,手术,16,32
183,解剖部位,43,44
184,解剖部位,125,130
184,解剖部位,167,168
185,药物,46,50
185,药物,232,236
185,药物,250,253
185,解剖部位,41,42
186,疾病和诊断,359,363
186,解剖部位,309,315
186,解剖部位,177,180
186,解剖部位,299,304
186,解剖部位,289,294
186,解剖部位,174,175
186,手术,156,166
187,疾病和诊断,193,199
187,解剖部位,28,31
187,解剖部位,236,239
187,解剖部位,69,70
187,解剖部位,90,91
188,解剖部位,26,30
188,疾病和诊断,238,240
189,实验室检验,186,194
189,疾病和诊断,375,378
189,解剖部位,259,262
189,疾病和诊断,130,140
189,解剖部位,30,31
189,解剖部位,340,341
189,解剖部位,16,17
189,解剖部位,343,344
190,疾病和诊断,144,156
190,解剖部位,244,245
190,解剖部位,242,243
191,解剖部位,236,238
191,疾病和诊断,262,268
191,解剖部位,12,13
191,解剖部位,228,229
191,解剖部位,73,75
191,解剖部位,87,88
192,疾病和诊断,161,167
192,解剖部位,87,89
192,解剖部位,62,65
192,疾病和诊断,122,131
192,解剖部位,23,24
192,解剖部位,26,27
193,影像检查,17,21
193,影像检查,206,210
193,疾病和诊断,256,261
193,解剖部位,129,130
194,疾病和诊断,67,71
194,疾病和诊断,77,81
194,疾病和诊断,94,98
194,疾病和诊断,131,135
194,解剖部位,147,148
195,药物,119,121
195,解剖部位,11,14
195,疾病和诊断,202,206
195,药物,122,125
195,药物,131,133
195,解剖部位,415,416
195,解剖部位,212,213
195,解剖部位,281,282
195,解剖部位,368,369
196,疾病和诊断,80,93
196,药物,361,363
196,药物,402,404
196,药物,356,360
196,药物,397,401
196,影像检查,281,286
196,药物,364,367
196,药物,405,408
196,疾病和诊断,163,168
196,疾病和诊断,441,446
197,疾病和诊断,158,164
197,疾病和诊断,147,157
198,药物,190,194
198,疾病和诊断,41,48
198,疾病和诊断,246,253
198,解剖部位,214,217
199,疾病和诊断,61,78
199,手术,35,50
200,药物,205,207
200,疾病和诊断,247,252
200,解剖部位,297,298
200,解剖部位,301,302
200,手术,20,39
201,药物,102,105
201,药物,126,129
201,药物,222,225
202,疾病和诊断,440,444
202,影像检查,112,119
202,解剖部位,292,300
202,疾病和诊断,257,263
202,疾病和诊断,171,175
202,解剖部位,8,10
202,解剖部位,295,300
202,解剖部位,16,17
203,解剖部位,158,159
203,解剖部位,161,162
204,解剖部位,114,116
204,解剖部位,93,95
204,影像检查,149,153
204,解剖部位,16,19
205,疾病和诊断,98,121
205,手术,130,137
205,解剖部位,36,37
205,解剖部位,157,158
206,解剖部位,14,16
206,疾病和诊断,322,329
206,药物,233,237
206,疾病和诊断,217,222
206,解剖部位,258,259
206,解剖部位,261,262
207,解剖部位,16,17
207,解剖部位,89,90
208,药物,144,146
208,解剖部位,22,24
208,解剖部位,93,95
208,解剖部位,41,42
208,解剖部位,38,39
209,疾病和诊断,310,317
209,疾病和诊断,128,135
209,影像检查,77,81
209,影像检查,249,253
209,解剖部位,51,52
209,解剖部位,489,490
210,手术,111,117
210,解剖部位,130,133
211,解剖部位,36,37
211,解剖部位,30,31
212,解剖部位,58,60
212,疾病和诊断,213,225
212,解剖部位,87,88
212,解剖部位,90,91
213,解剖部位,82,83
215,解剖部位,71,73
215,疾病和诊断,125,129
215,解剖部位,33,36
215,解剖部位,18,20
215,解剖部位,153,154
216,药物,170,174
217,影像检查,153,158
217,解剖部位,207,209
217,疾病和诊断,239,242
217,解剖部位,21,22
217,解剖部位,29,30
217,解剖部位,82,83
217,解剖部位,24,25
217,解剖部位,85,86
217,解剖部位,194,195
218,解剖部位,110,115
218,疾病和诊断,24,27
219,解剖部位,128,129
219,解剖部位,132,133
220,影像检查,194,198
220,解剖部位,91,93
221,实验室检验,183,187
221,实验室检验,201,205
221,实验室检验,242,251
221,解剖部位,498,499
221,解剖部位,495,496
222,影像检查,234,239
222,疾病和诊断,164,170
222,疾病和诊断,381,386
222,影像检查,215,219
222,解剖部位,139,140
222,解剖部位,189,190
223,疾病和诊断,153,160
223,解剖部位,57,60
223,解剖部位,80,83
224,解剖部位,160,164
224,解剖部位,183,187
224,疾病和诊断,8,11
225,疾病和诊断,180,189
225,解剖部位,121,122
225,解剖部位,158,159
226,疾病和诊断,13,20
226,疾病和诊断,193,197
226,疾病和诊断,97,102
226,解剖部位,112,113
226,解剖部位,158,159
226,解剖部位,161,162
226,解剖部位,151,152
227,疾病和诊断,168,170
227,解剖部位,73,74
228,影像检查,192,198
228,手术,130,137
228,手术,17,26
229,手术,112,121
229,疾病和诊断,112,123
229,解剖部位,68,69
229,解剖部位,89,90
230,解剖部位,51,52
231,药物,228,232
231,手术,69,80
231,疾病和诊断,356,360
231,药物,224,227
231,疾病和诊断,147,152
231,解剖部位,297,298
231,解剖部位,300,301
231,解剖部位,173,174
231,解剖部位,247,248
232,药物,162,165
232,药物,259,262
232,药物,171,175
232,药物,268,272
232,疾病和诊断,9,14
232,疾病和诊断,210,215
232,疾病和诊断,334,339
232,解剖部位,86,87
232,解剖部位,292,293
232,解剖部位,89,90
233,疾病和诊断,140,146
233,疾病和诊断,15,19
233,解剖部位,46,47
233,解剖部位,63,64
233,手术,24,31
234,药物,269,273
234,药物,402,406
234,解剖部位,466,468
234,药物,281,284
234,药物,414,417
234,药物,310,313
234,解剖部位,40,41
235,解剖部位,144,146
236,解剖部位,12,13
236,解剖部位,44,45
236,解剖部位,115,116
236,解剖部位,203,204
236,解剖部位,25,26
236,解剖部位,231,232
236,解剖部位,242,243
237,解剖部位,106,107
237,解剖部位,202,203
237,解剖部位,259,260
238,解剖部位,13,15
238,疾病和诊断,179,189
238,解剖部位,127,128
238,解剖部位,124,125
238,解剖部位,145,146
239,解剖部位,10,13
239,解剖部位,193,196
239,影像检查,123,129
239,解剖部位,214,215
240,疾病和诊断,273,276
241,疾病和诊断,108,114
241,影像检查,116,120
241,疾病和诊断,98,107
241,疾病和诊断,127,131
241,解剖部位,52,53
241,解剖部位,55,56
242,解剖部位,198,199
243,疾病和诊断,28,33
243,疾病和诊断,35,40
243,解剖部位,9,12
243,疾病和诊断,220,225
243,疾病和诊断,358,363
243,解剖部位,322,323
243,解剖部位,325,326
243,解剖部位,58,59
243,解剖部位,246,247
244,解剖部位,89,90
244,解剖部位,103,104
245,药物,176,179
246,解剖部位,45,46
246,解剖部位,169,170
247,解剖部位,57,58
247,解剖部位,60,61
248,解剖部位,208,211
248,解剖部位,282,285
248,疾病和诊断,202,205
248,解剖部位,13,14
248,解剖部位,338,339
248,解剖部位,342,343
249,疾病和诊断,111,118
249,疾病和诊断,119,125
250,解剖部位,4,5
251,药物,376,380
251,影像检查,42,48
251,影像检查,203,209
251,解剖部位,104,107
251,解剖部位,237,240
253,药物,200,204
253,疾病和诊断,224,228
253,疾病和诊断,219,223
254,药物,341,343
254,药物,337,340
254,影像检查,115,121
254,解剖部位,147,152
254,解剖部位,12,15
254,解剖部位,14,15
255,实验室检验,101,104
255,解剖部位,54,55
256,影像检查,482,489
257,解剖部位,169,171
257,解剖部位,40,41
258,解剖部位,279,286
258,药物,386,388
258,疾病和诊断,417,422
258,疾病和诊断,464,469
258,解剖部位,229,236
258,解剖部位,302,308
258,药物,381,385
258,解剖部位,250,256
258,疾病和诊断,8,15
258,解剖部位,259,265
259,解剖部位,203,207
259,疾病和诊断,7,16
260,药物,82,85
260,药物,219,225
260,解剖部位,197,200
261,药物,697,700
261,解剖部位,574,578
261,解剖部位,482,488
261,解剖部位,116,120
261,解剖部位,394,398
261,解剖部位,632,636
261,解剖部位,791,792
262,影像检查,71,73
263,实验室检验,195,198
263,实验室检验,252,255
263,实验室检验,298,301
263,实验室检验,325,328
263,实验室检验,237,240
263,实验室检验,283,286
263,实验室检验,339,342
264,药物,253,256
265,影像检查,141,145
267,解剖部位,227,233
267,疾病和诊断,365,369
267,解剖部位,460,462
267,药物,144,147
267,解剖部位,185,189
268,疾病和诊断,246,250
268,实验室检验,426,430
268,实验室检验,441,446
268,解剖部位,413,414
269,解剖部位,410,416
269,解剖部位,50,55
269,药物,405,409
269,药物,400,404
269,药物,250,254
270,疾病和诊断,41,48
270,疾病和诊断,466,469
270,疾病和诊断,128,134
270,疾病和诊断,66,72
270,疾病和诊断,229,236
271,疾病和诊断,664,667
271,解剖部位,382,384
271,解剖部位,586,588
271,解剖部位,598,600
271,解剖部位,653,655
271,药物,166,169
271,药物,688,692
271,药物,431,434
271,药物,325,328
272,解剖部位,14,17
272,疾病和诊断,138,147
272,解剖部位,203,204
273,药物,156,160
273,疾病和诊断,15,22
273,疾病和诊断,655,662
273,药物,222,224
273,药物,173,176
273,药物,232,235
273,药物,203,207
273,疾病和诊断,655,667
274,影像检查,13,19
274,影像检查,45,48
274,解剖部位,192,193
275,影像检查,449,454
275,药物,301,304
275,影像检查,106,112
275,影像检查,165,170
275,实验室检验,72,77
275,药物,210,213
275,药物,236,239
275,药物,322,325
276,疾病和诊断,241,248
276,疾病和诊断,213,216
276,解剖部位,72,74
276,解剖部位,8,10
276,解剖部位,285,287
277,疾病和诊断,59,65
278,实验室检验,285,288
278,实验室检验,264,267
278,实验室检验,278,281
278,解剖部位,4,5
279,疾病和诊断,252,255
279,解剖部位,303,308
279,疾病和诊断,282,287
279,解剖部位,40,41
280,药物,147,150
280,药物,312,315
280,药物,56,59
280,药物,151,154
280,药物,316,319
281,解剖部位,206,210
281,解剖部位,324,328
281,解剖部位,489,493
281,解剖部位,562,566
282,解剖部位,589,592
282,影像检查,880,886
282,影像检查,727,733
282,解剖部位,780,782
282,药物,311,318
282,药物,394,401
282,疾病和诊断,339,344
282,解剖部位,94,99
282,解剖部位,16,17
282,解剖部位,523,524
282,解剖部位,564,565
283,药物,375,377
283,药物,371,374
283,影像检查,140,146
283,手术,188,193
283,药物,573,575
284,解剖部位,492,495
284,药物,428,432
284,疾病和诊断,755,760
284,影像检查,88,94
284,解剖部位,761,764
284,解剖部位,264,265
284,解剖部位,577,578
285,疾病和诊断,514,518
285,解剖部位,352,356
285,影像检查,331,337
285,药物,199,203
285,疾病和诊断,141,148
285,解剖部位,259,262
285,药物,191,194
285,药物,919,922
286,解剖部位,295,296
286,手术,48,61
287,影像检查,491,494
287,影像检查,247,249
287,影像检查,515,520
287,影像检查,363,369
288,疾病和诊断,259,267
